origin_FIPS,origin_county,destination_FIPS,destination_county,people_outflow,agi_outflow,agi_capita_outflow,year
47043,"Dickson County, TN",47085,"Humphreys County, TN",201,3588000,17850.746268656716,2018
47043,"Dickson County, TN",47187,"Williamson County, TN",140,4045000,28892.85714285714,2018
47043,"Dickson County, TN",47021,"Cheatham County, TN",118,2556000,21661.01694915254,2018
47043,"Dickson County, TN",47149,"Rutherford County, TN",70,1565000,22357.14285714286,2018
47043,"Dickson County, TN",47119,"Maury County, TN",63,1166000,18507.93650793651,2018
47043,"Dickson County, TN",47165,"Sumner County, TN",43,920000,21395.3488372093,2018
47081,"Hickman County, TN",47043,"Dickson County, TN",288,5086000,17659.722222222223,2018
47081,"Hickman County, TN",47119,"Maury County, TN",104,1868000,17961.53846153846,2018
47081,"Hickman County, TN",47037,"Davidson County, TN",88,2046000,23250.0,2018
47081,"Hickman County, TN",47187,"Williamson County, TN",110,2061000,18736.363636363636,2018
47081,"Hickman County, TN",47149,"Rutherford County, TN",55,916000,16654.545454545456,2018
47081,"Hickman County, TN",47085,"Humphreys County, TN",52,751000,14442.307692307691,2018
47081,"Hickman County, TN",47101,"Lewis County, TN",43,626000,14558.139534883721,2018
47111,"Macon County, TN",47165,"Sumner County, TN",259,4318000,16671.81467181467,2018
47111,"Macon County, TN",47169,"Trousdale County, TN",73,1236000,16931.50684931507,2018
47111,"Macon County, TN",47189,"Wilson County, TN",56,797000,14232.142857142857,2018
47111,"Macon County, TN",47159,"Smith County, TN",58,973000,16775.862068965518,2018
47111,"Macon County, TN",21003,"Allen County, KY",45,358000,7955.555555555556,2018
47111,"Macon County, TN",47027,"Clay County, TN",56,629000,11232.142857142857,2018
47119,"Maury County, TN",47187,"Williamson County, TN",1203,39421000,32768.9110556941,2018
47119,"Maury County, TN",47037,"Davidson County, TN",449,11196000,24935.41202672606,2018
47119,"Maury County, TN",47117,"Marshall County, TN",473,10769000,22767.441860465115,2018
47119,"Maury County, TN",47149,"Rutherford County, TN",379,8541000,22535.62005277045,2018
47119,"Maury County, TN",47099,"Lawrence County, TN",343,6428000,18740.524781341108,2018
47119,"Maury County, TN",47055,"Giles County, TN",198,3883000,19611.11111111111,2018
47119,"Maury County, TN",47101,"Lewis County, TN",120,2645000,22041.666666666668,2018
47119,"Maury County, TN",47081,"Hickman County, TN",96,1990000,20729.166666666668,2018
47119,"Maury County, TN",47189,"Wilson County, TN",90,2388000,26533.333333333332,2018
47119,"Maury County, TN",47165,"Sumner County, TN",67,1443000,21537.31343283582,2018
47119,"Maury County, TN",47003,"Bedford County, TN",67,1005000,15000.0,2018
47119,"Maury County, TN",47065,"Hamilton County, TN",51,1411000,27666.666666666668,2018
47119,"Maury County, TN",47125,"Montgomery County, TN",43,819000,19046.511627906977,2018
47119,"Maury County, TN",47043,"Dickson County, TN",44,1169000,26568.18181818182,2018
47119,"Maury County, TN",01089,"Madison County, AL",36,758000,21055.555555555555,2018
47147,"Robertson County, TN",47165,"Sumner County, TN",1151,28900000,25108.601216333624,2018
47147,"Robertson County, TN",47037,"Davidson County, TN",660,15062000,22821.21212121212,2018
47147,"Robertson County, TN",47125,"Montgomery County, TN",485,11697000,24117.525773195877,2018
47147,"Robertson County, TN",47021,"Cheatham County, TN",209,5231000,25028.708133971293,2018
47147,"Robertson County, TN",47189,"Wilson County, TN",89,2744000,30831.460674157304,2018
47147,"Robertson County, TN",47149,"Rutherford County, TN",92,1863000,20250.0,2018
47147,"Robertson County, TN",21141,"Logan County, KY",73,1417000,19410.95890410959,2018
47147,"Robertson County, TN",21213,"Simpson County, KY",44,747000,16977.272727272728,2018
47147,"Robertson County, TN",47187,"Williamson County, TN",45,1580000,35111.11111111111,2018
47147,"Robertson County, TN",21227,"Warren County, KY",40,932000,23300.0,2018
47149,"Rutherford County, TN",47037,"Davidson County, TN",3569,101083000,28322.499299523675,2018
47149,"Rutherford County, TN",47189,"Wilson County, TN",916,26099000,28492.35807860262,2018
47149,"Rutherford County, TN",47003,"Bedford County, TN",937,19875000,21211.312700106722,2018
47149,"Rutherford County, TN",47187,"Williamson County, TN",841,45667000,54300.83234244947,2018
47149,"Rutherford County, TN",47031,"Coffee County, TN",740,16354000,22100.0,2018
47149,"Rutherford County, TN",47015,"Cannon County, TN",501,13421000,26788.423153692616,2018
47149,"Rutherford County, TN",47165,"Sumner County, TN",368,10365000,28165.760869565216,2018
47149,"Rutherford County, TN",47119,"Maury County, TN",311,8416000,27061.093247588426,2018
47149,"Rutherford County, TN",47125,"Montgomery County, TN",369,6258000,16959.349593495936,2018
47149,"Rutherford County, TN",47157,"Shelby County, TN",259,5356000,20679.53667953668,2018
47149,"Rutherford County, TN",47065,"Hamilton County, TN",233,5889000,25274.678111587982,2018
47149,"Rutherford County, TN",47177,"Warren County, TN",237,4980000,21012.6582278481,2018
47149,"Rutherford County, TN",47117,"Marshall County, TN",223,6111000,27403.587443946188,2018
47149,"Rutherford County, TN",47093,"Knox County, TN",158,4892000,30962.025316455696,2018
47149,"Rutherford County, TN",47051,"Franklin County, TN",178,5807000,32623.595505617977,2018
47149,"Rutherford County, TN",47021,"Cheatham County, TN",126,2623000,20817.460317460318,2018
47149,"Rutherford County, TN",47147,"Robertson County, TN",122,2448000,20065.573770491803,2018
47149,"Rutherford County, TN",47043,"Dickson County, TN",118,2620000,22203.389830508473,2018
47149,"Rutherford County, TN",47113,"Madison County, TN",87,1691000,19436.7816091954,2018
47149,"Rutherford County, TN",01089,"Madison County, AL",101,2840000,28118.811881188118,2018
47149,"Rutherford County, TN",47141,"Putnam County, TN",90,1897000,21077.777777777777,2018
47149,"Rutherford County, TN",47041,"DeKalb County, TN",85,3645000,42882.35294117647,2018
47149,"Rutherford County, TN",04013,"Maricopa County, AZ",73,1994000,27315.068493150684,2018
47149,"Rutherford County, TN",32003,"Clark County, NV",65,1677000,25800.0,2018
47149,"Rutherford County, TN",13121,"Fulton County, GA",56,2082000,37178.57142857143,2018
47149,"Rutherford County, TN",47103,"Lincoln County, TN",60,1252000,20866.666666666668,2018
47149,"Rutherford County, TN",21111,"Jefferson County, KY",57,1616000,28350.877192982458,2018
47149,"Rutherford County, TN",48201,"Harris County, TX",56,1786000,31892.85714285714,2018
47149,"Rutherford County, TN",13067,"Cobb County, GA",59,1608000,27254.237288135595,2018
47149,"Rutherford County, TN",06037,"Los Angeles County, CA",42,1001000,23833.333333333332,2018
47149,"Rutherford County, TN",47011,"Bradley County, TN",54,1200000,22222.222222222223,2018
47149,"Rutherford County, TN",47053,"Gibson County, TN",44,734000,16681.81818181818,2018
47149,"Rutherford County, TN",47099,"Lawrence County, TN",51,1431000,28058.823529411766,2018
47149,"Rutherford County, TN",12057,"Hillsborough County, FL",44,1301000,29568.18181818182,2018
47149,"Rutherford County, TN",17031,"Cook County, IL",45,883000,19622.222222222223,2018
47149,"Rutherford County, TN",08041,"El Paso County, CO",47,1016000,21617.021276595744,2018
47149,"Rutherford County, TN",12103,"Pinellas County, FL",55,1556000,28290.909090909092,2018
47149,"Rutherford County, TN",13089,"DeKalb County, GA",45,910000,20222.222222222223,2018
47149,"Rutherford County, TN",37119,"Mecklenburg County, NC",43,2030000,47209.3023255814,2018
47149,"Rutherford County, TN",39049,"Franklin County, OH",37,1149000,31054.054054054053,2018
47149,"Rutherford County, TN",47081,"Hickman County, TN",51,846000,16588.235294117647,2018
47149,"Rutherford County, TN",47159,"Smith County, TN",75,1237000,16493.333333333332,2018
47149,"Rutherford County, TN",12009,"Brevard County, FL",52,1621000,31173.076923076922,2018
47149,"Rutherford County, TN",48439,"Tarrant County, TX",60,1316000,21933.333333333332,2018
47149,"Rutherford County, TN",01073,"Jefferson County, AL",40,1342000,33550.0,2018
47149,"Rutherford County, TN",12071,"Lee County, FL",42,1098000,26142.85714285714,2018
47149,"Rutherford County, TN",13135,"Gwinnett County, GA",50,1245000,24900.0,2018
47149,"Rutherford County, TN",48113,"Dallas County, TX",39,725000,18589.74358974359,2018
47149,"Rutherford County, TN",06073,"San Diego County, CA",34,785000,23088.235294117647,2018
47149,"Rutherford County, TN",47035,"Cumberland County, TN",37,1188000,32108.108108108107,2018
47149,"Rutherford County, TN",47055,"Giles County, TN",50,859000,17180.0,2018
47149,"Rutherford County, TN",12011,"Broward County, FL",40,861000,21525.0,2018
47149,"Rutherford County, TN",12099,"Palm Beach County, FL",36,918000,25500.0,2018
47149,"Rutherford County, TN",21227,"Warren County, KY",28,986000,35214.28571428572,2018
47149,"Rutherford County, TN",47009,"Blount County, TN",50,916000,18320.0,2018
47149,"Rutherford County, TN",48085,"Collin County, TX",52,1164000,22384.615384615383,2018
47149,"Rutherford County, TN",12031,"Duval County, FL",36,966000,26833.333333333332,2018
47149,"Rutherford County, TN",47145,"Roane County, TN",26,514000,19769.23076923077,2018
47159,"Smith County, TN",47189,"Wilson County, TN",291,5708000,19615.12027491409,2018
47159,"Smith County, TN",47141,"Putnam County, TN",93,1688000,18150.537634408603,2018
47159,"Smith County, TN",47037,"Davidson County, TN",70,1140000,16285.714285714286,2018
47159,"Smith County, TN",47111,"Macon County, TN",80,1678000,20975.0,2018
47159,"Smith County, TN",47165,"Sumner County, TN",54,1057000,19574.074074074073,2018
47159,"Smith County, TN",47041,"DeKalb County, TN",56,1255000,22410.714285714286,2018
47159,"Smith County, TN",47149,"Rutherford County, TN",39,917000,23512.82051282051,2018
47165,"Sumner County, TN",47037,"Davidson County, TN",2063,64072000,31057.682985942803,2018
47165,"Sumner County, TN",47147,"Robertson County, TN",1084,30490000,28127.30627306273,2018
47165,"Sumner County, TN",47189,"Wilson County, TN",461,13615000,29533.62255965293,2018
47165,"Sumner County, TN",47149,"Rutherford County, TN",400,9852000,24630.0,2018
47165,"Sumner County, TN",47111,"Macon County, TN",425,7369000,17338.823529411766,2018
47165,"Sumner County, TN",47125,"Montgomery County, TN",298,6547000,21969.798657718122,2018
47165,"Sumner County, TN",47187,"Williamson County, TN",230,10250000,44565.217391304344,2018
47165,"Sumner County, TN",21213,"Simpson County, KY",182,3111000,17093.406593406595,2018
47165,"Sumner County, TN",47169,"Trousdale County, TN",174,4156000,23885.05747126437,2018
47165,"Sumner County, TN",21227,"Warren County, KY",141,3153000,22361.702127659573,2018
47165,"Sumner County, TN",47021,"Cheatham County, TN",118,3419000,28974.57627118644,2018
47165,"Sumner County, TN",47065,"Hamilton County, TN",92,3373000,36663.04347826087,2018
47165,"Sumner County, TN",47093,"Knox County, TN",88,2621000,29784.090909090908,2018
47165,"Sumner County, TN",47157,"Shelby County, TN",65,1617000,24876.923076923078,2018
47165,"Sumner County, TN",47119,"Maury County, TN",82,1958000,23878.048780487807,2018
47165,"Sumner County, TN",47141,"Putnam County, TN",72,1629000,22625.0,2018
47165,"Sumner County, TN",21003,"Allen County, KY",81,1075000,13271.604938271605,2018
47165,"Sumner County, TN",17031,"Cook County, IL",50,843000,16860.0,2018
47165,"Sumner County, TN",47043,"Dickson County, TN",46,1044000,22695.652173913044,2018
47165,"Sumner County, TN",12095,"Orange County, FL",40,1219000,30475.0,2018
47165,"Sumner County, TN",04013,"Maricopa County, AZ",43,1048000,24372.093023255813,2018
47169,"Trousdale County, TN",47189,"Wilson County, TN",125,2465000,19720.0,2018
47169,"Trousdale County, TN",47165,"Sumner County, TN",104,2551000,24528.846153846152,2018
47169,"Trousdale County, TN",47111,"Macon County, TN",97,942000,9711.340206185567,2018
47169,"Trousdale County, TN",47159,"Smith County, TN",61,944000,15475.409836065573,2018
47187,"Williamson County, TN",47037,"Davidson County, TN",3239,260568000,80447.05155912318,2018
47187,"Williamson County, TN",47119,"Maury County, TN",1960,64417000,32865.816326530614,2018
47187,"Williamson County, TN",47149,"Rutherford County, TN",957,34724000,36284.221525600835,2018
47187,"Williamson County, TN",47117,"Marshall County, TN",279,7789000,27917.562724014337,2018
47187,"Williamson County, TN",47189,"Wilson County, TN",252,14197000,56337.30158730159,2018
47187,"Williamson County, TN",47165,"Sumner County, TN",238,11970000,50294.117647058825,2018
47187,"Williamson County, TN",47043,"Dickson County, TN",238,6792000,28537.81512605042,2018
47187,"Williamson County, TN",47081,"Hickman County, TN",202,4911000,24311.881188118812,2018
47187,"Williamson County, TN",47093,"Knox County, TN",132,4842000,36681.818181818184,2018
47187,"Williamson County, TN",47065,"Hamilton County, TN",119,3608000,30319.32773109244,2018
47187,"Williamson County, TN",47125,"Montgomery County, TN",131,3821000,29167.93893129771,2018
47187,"Williamson County, TN",47157,"Shelby County, TN",130,4812000,37015.38461538462,2018
47187,"Williamson County, TN",47021,"Cheatham County, TN",120,4208000,35066.666666666664,2018
47187,"Williamson County, TN",06037,"Los Angeles County, CA",71,3578000,50394.366197183095,2018
47187,"Williamson County, TN",13121,"Fulton County, GA",97,5531000,57020.61855670103,2018
47187,"Williamson County, TN",17031,"Cook County, IL",56,3131000,55910.71428571428,2018
47187,"Williamson County, TN",04013,"Maricopa County, AZ",72,4453000,61847.22222222222,2018
47187,"Williamson County, TN",48113,"Dallas County, TX",67,2427000,36223.880597014926,2018
47187,"Williamson County, TN",01089,"Madison County, AL",82,2896000,35317.07317073171,2018
47187,"Williamson County, TN",37119,"Mecklenburg County, NC",73,4352000,59616.438356164384,2018
47187,"Williamson County, TN",48085,"Collin County, TX",83,5382000,64843.3734939759,2018
47187,"Williamson County, TN",48201,"Harris County, TX",77,4044000,52519.48051948052,2018
47187,"Williamson County, TN",12099,"Palm Beach County, FL",68,2515000,36985.294117647056,2018
47187,"Williamson County, TN",32003,"Clark County, NV",59,1965000,33305.08474576271,2018
47187,"Williamson County, TN",37183,"Wake County, NC",67,4765000,71119.40298507463,2018
47187,"Williamson County, TN",21111,"Jefferson County, KY",40,1456000,36400.0,2018
47187,"Williamson County, TN",36061,"New York County, NY",32,1334000,41687.5,2018
47187,"Williamson County, TN",53033,"King County, WA",57,2836000,49754.38596491228,2018
47187,"Williamson County, TN",47147,"Robertson County, TN",46,1954000,42478.260869565216,2018
47187,"Williamson County, TN",08031,"Denver County, CO",29,1315000,45344.8275862069,2018
47187,"Williamson County, TN",48453,"Travis County, TX",43,2303000,53558.13953488372,2018
47187,"Williamson County, TN",01073,"Jefferson County, AL",50,5097000,101940.0,2018
47187,"Williamson County, TN",06059,"Orange County, CA",38,1774000,46684.21052631579,2018
47187,"Williamson County, TN",47003,"Bedford County, TN",48,1189000,24770.833333333332,2018
47187,"Williamson County, TN",12095,"Orange County, FL",45,3500000,77777.77777777778,2018
47187,"Williamson County, TN",47031,"Coffee County, TN",29,1298000,44758.620689655174,2018
47189,"Wilson County, TN",47037,"Davidson County, TN",1682,58029000,34500.0,2018
47189,"Wilson County, TN",47149,"Rutherford County, TN",859,21644000,25196.74039580908,2018
47189,"Wilson County, TN",47165,"Sumner County, TN",615,16777000,27279.674796747968,2018
47189,"Wilson County, TN",47159,"Smith County, TN",376,7595000,20199.468085106382,2018
47189,"Wilson County, TN",47187,"Williamson County, TN",266,12814000,48172.93233082707,2018
47189,"Wilson County, TN",47041,"DeKalb County, TN",204,4546000,22284.313725490196,2018
47189,"Wilson County, TN",47169,"Trousdale County, TN",173,3495000,20202.312138728324,2018
47189,"Wilson County, TN",47125,"Montgomery County, TN",123,2394000,19463.414634146342,2018
47189,"Wilson County, TN",47141,"Putnam County, TN",107,2631000,24588.78504672897,2018
47189,"Wilson County, TN",47111,"Macon County, TN",91,1749000,19219.78021978022,2018
47189,"Wilson County, TN",47093,"Knox County, TN",66,2246000,34030.30303030303,2018
